RA,DEC,nvotes,elliptical,edge_on_disk,dont_know,merger,face_on_spiral,type
205.8413,0.6291389,33,0.0,0.0610000006855,0.0,0.0299999993294,0.908999979496,face_on_spiral
208.6098,0.4265833,30,0.0,0.0,0.0329999998212,0.0,0.966999977827,face_on_spiral
213.0653,0.5231667,30,0.0670000016689,0.20000000298,0.0,0.0,0.733000017703,face_on_spiral
221.7668,0.4790556,29,0.0689999982715,0.0340000018477,0.0,0.0,0.897000014782,face_on_spiral
228.5478,0.53925,27,0.185000002384,0.0370000004768,0.0370000004768,0.0,0.740999996662,face_on_spiral
228.8024,0.4846667,68,0.0149999996647,0.0149999996647,0.0,0.324000000954,0.647000028752,face_on_spiral
232.741,0.4778889,21,0.143000006676,0.189999997616,0.0480000004172,0.0,0.61899998039,face_on_spiral
233.2697,0.5562778,57,0.0179999992251,0.0529999993742,0.0,0.0,0.930000007153,face_on_spiral
238.7085,0.6046944,24,0.208000004292,0.0,0.082999996841,0.0419999994338,0.666999999434,face_on_spiral
238.9723,0.57,60,0.0329999998212,0.0329999998212,0.0,0.0329999998212,0.900000024587,face_on_spiral
238.9769,0.5922222,54,0.0189999993891,0.0,0.0189999993891,0.0,0.962999999523,face_on_spiral
239.9991,0.4940556,58,0.189999997616,0.0520000010729,0.0170000009239,0.0,0.740999996662,face_on_spiral
240.7412,0.5271111,32,0.0309999994934,0.0939999967813,0.0939999967813,0.0939999967813,0.687000017613,face_on_spiral
241.5194,0.5125833,35,0.11400000006,0.171000003815,0.0570000000298,0.0289999991655,0.627999980003,face_on_spiral
241.7083,0.4811944,27,0.111000001431,0.148000001907,0.0,0.0,0.740999996662,face_on_spiral
243.0152,0.581,35,0.0,0.0,0.0,0.0860000029206,0.914999976754,face_on_spiral
244.4501,0.4253055,30,0.10000000149,0.10000000149,0.10000000149,0.0329999998212,0.666000016034,face_on_spiral
244.4814,0.5830556,22,0.0909999981523,0.0909999981523,0.0,0.0,0.818000018597,face_on_spiral
244.7326,0.5063889,28,0.0359999984503,0.107000000775,0.0359999984503,0.0,0.822000011802,face_on_spiral
244.8633,0.5065833,33,0.0,0.0,0.0,0.0299999993294,0.96900000982,face_on_spiral
245.1832,0.5271667,24,0.0,0.0,0.0,0.082999996841,0.916999995708,face_on_spiral
245.591,0.5984167,27,0.0370000004768,0.0740000009537,0.0370000004768,0.0740000009537,0.777999997139,face_on_spiral
245.6669,0.5566389,27,0.0740000009537,0.148000001907,0.0,0.0,0.777999997139,face_on_spiral
245.8596,0.5558333,29,0.0340000018477,0.0,0.0,0.0,0.964999996126,face_on_spiral
247.2593,0.5030556,50,0.019999999553,0.019999999553,0.0,0.0,0.959999997169,face_on_spiral
247.888,0.5238056,32,0.218999996781,0.156000003219,0.0,0.0,0.624999981374,face_on_spiral
198.2646,0.9803056,37,0.0540000014007,0.0540000014007,0.0,0.0,0.891999989748,face_on_spiral
223.2964,0.9731666,62,0.0480000004172,0.0320000015199,0.01600000076,0.0,0.903000025079,face_on_spiral
7.354542,13.89708,36,0.0280000008643,0.0280000008643,0.0280000008643,0.0280000008643,0.889000002295,face_on_spiral
22.20729,13.21794,41,0.0729999989271,0.145999997854,0.0240000002086,0.0240000002086,0.731000017375,face_on_spiral
23.69821,12.97928,30,0.166999995708,0.0670000016689,0.0,0.0,0.766999989748,face_on_spiral
26.91992,12.77314,32,0.0619999989867,0.156000003219,0.0,0.0309999994934,0.749999981374,face_on_spiral
27.54321,12.72342,41,0.122000001371,0.0729999989271,0.0489999987185,0.0,0.756000027061,face_on_spiral
28.24867,12.70847,28,0.0,0.0,0.0,0.0,1.0,face_on_spiral
28.25571,12.7115,57,0.0179999992251,0.0,0.0179999992251,0.0,0.964999973774,face_on_spiral
13.22062,14.07108,61,0.115000002086,0.16400000453,0.0329999998212,0.0659999996424,0.622999994084,face_on_spiral
15.82788,14.03844,36,0.0,0.138999998569,0.0560000017285,0.194000005722,0.61099999398,face_on_spiral
24.98388,13.42925,39,0.0509999990463,0.0769999995828,0.0769999995828,0.12800000608,0.666999995708,face_on_spiral
10.60304,14.70061,53,0.0,0.0570000000298,0.0379999987781,0.0570000000298,0.848999977112,face_on_spiral
10.75,14.66083,29,0.0340000018477,0.172000005841,0.0,0.0,0.792999982834,face_on_spiral
13.12862,14.52408,56,0.107000000775,0.179000005126,0.0890000015497,0.0,0.624999981374,face_on_spiral
17.33946,14.33961,24,0.0,0.0,0.0,0.0419999994338,0.958000004292,face_on_spiral
18.46167,14.25531,32,0.0619999989867,0.125,0.0939999967813,0.0309999994934,0.687000017613,face_on_spiral
18.46104,14.2565,61,0.01600000076,0.0329999998212,0.01600000076,0.0489999987185,0.884999990463,face_on_spiral
18.46367,14.25489,36,0.0560000017285,0.0560000017285,0.082999996841,0.111000001431,0.694999996573,face_on_spiral
25.12492,13.86814,36,0.0,0.0,0.0280000008643,0.0,0.972999997437,face_on_spiral
27.14329,13.70142,59,0.0509999990463,0.168999999762,0.0680000036955,0.0,0.712000012398,face_on_spiral
28.7475,13.46778,34,0.0289999991655,0.0590000003576,0.0289999991655,0.0,0.881999984384,face_on_spiral
17.50325,14.79703,51,0.019999999553,0.0,0.0,0.0,0.981000024825,face_on_spiral
20.37971,14.50461,60,0.0170000009239,0.20000000298,0.0,0.0,0.783000029624,face_on_spiral
11.70837,15.46472,30,0.0329999998212,0.0,0.20000000298,0.0670000016689,0.699999988079,face_on_spiral
19.69263,14.99111,43,0.0469999983907,0.0230000000447,0.0,0.0,0.93000000529,face_on_spiral
21.30187,15.01236,59,0.0340000018477,0.0680000036955,0.0,0.0,0.898000001907,face_on_spiral
32.10812,14.34903,58,0.0340000018477,0.0860000029206,0.0170000009239,0.0,0.862000029534,face_on_spiral
10.89283,14.34592,36,0.0280000008643,0.0,0.0,0.0,0.972000002861,face_on_spiral
7.101666,14.42789,31,0.0,0.0,0.0,0.0320000015199,0.967999994755,face_on_spiral
10.96654,14.87817,26,0.0,0.0379999987781,0.0,0.0,0.962000012398,face_on_spiral
12.7665,14.71578,25,0.0,0.0,0.0,0.0799999982119,0.920000016689,face_on_spiral
19.10908,14.48922,23,0.0,0.0,0.0,0.0,1.0,face_on_spiral
22.73708,14.10942,29,0.0340000018477,0.0340000018477,0.0340000018477,0.0,0.897000014782,face_on_spiral
22.861,14.2775,35,0.0,0.0570000000298,0.0,0.0,0.942999973893,face_on_spiral
22.7425,14.10833,48,0.0419999994338,0.0419999994338,0.0,0.0,0.916999995708,face_on_spiral
8.227917,15.26017,28,0.107000000775,0.0,0.0,0.0,0.893000006676,face_on_spiral
9.876792,15.22425,22,0.0,0.0,0.0450000017881,0.226999998093,0.726999998093,face_on_spiral
11.31071,15.74908,48,0.125,0.145999997854,0.0619999989867,0.0,0.666999995708,face_on_spiral
13.38642,15.61253,43,0.0230000000447,0.0469999983907,0.0,0.0,0.930000007153,face_on_spiral
20.89233,15.08225,31,0.0320000015199,0.0320000015199,0.0,0.0,0.935000002384,face_on_spiral
24.75796,14.97525,31,0.0,0.0,0.0,0.097000002861,0.902999993414,face_on_spiral
24.88979,14.91533,37,0.188999995589,0.0810000002384,0.0270000007004,0.0810000002384,0.621999979019,face_on_spiral
29.68538,14.45208,31,0.0320000015199,0.16099999845,0.0649999976158,0.0,0.741999983788,face_on_spiral
30.32121,14.33139,35,0.0,0.0570000000298,0.0,0.11400000006,0.829000011086,face_on_spiral
33.00063,14.01642,62,0.097000002861,0.112999998033,0.0,0.01600000076,0.773999989033,face_on_spiral
7.618708,16.10989,20,0.0,0.0,0.0,0.300000011921,0.699999988079,face_on_spiral
29.92292,14.91108,28,0.0710000023246,0.107000000775,0.0,0.0,0.820999979973,face_on_spiral
31.71317,14.72192,27,0.0,0.0,0.0,0.0,1.0,face_on_spiral
