RA,DEC,nvotes,elliptical,edge_on_disk,dont_know,merger,face_on_spiral,type
346.8708,14.83364,37,0.0,0.0810000002384,0.0540000014007,0.757000029087,0.108000002801,merger
1.47475,15.89486,33,0.241999998689,0.0,0.0909999981523,0.666999995708,0.0,merger
333.5733,-9.192306,29,0.0340000018477,0.0,0.0340000018477,0.930999994278,0.0,merger
334.108,-9.285194,33,0.181999996305,0.0,0.0299999993294,0.787999987602,0.0,merger
332.4637,-8.787139,33,0.0610000006855,0.0299999993294,0.0299999993294,0.879000008106,0.0,merger
333.8901,-8.8285,30,0.133000001311,0.0670000016689,0.0670000016689,0.699999988079,0.0329999998212,merger
333.891,-8.829473,30,0.0329999998212,0.0,0.10000000149,0.866999983788,0.0,merger
335.5143,-9.049055,29,0.0,0.0,0.0,0.792999982834,0.207000002265,merger
335.7044,-9.0395,29,0.207000002265,0.0340000018477,0.0340000018477,0.723999977112,0.0,merger
254.1011,73.6812,40,0.15000000596,0.0750000029802,0.0250000003725,0.699999988079,0.0500000007451,merger
256.2053,72.13089,31,0.0,0.0320000015199,0.16099999845,0.805999994278,0.0,merger
265.8767,55.5773,23,0.0430000014603,0.0,0.0,0.957000017166,0.0,merger
260.6003,68.69664,37,0.0540000014007,0.0540000014007,0.188999995589,0.675999999046,0.0270000007004,merger
260.6062,68.69991,32,0.0309999994934,0.0,0.187999993563,0.78100001812,0.0,merger
260.603,68.6962,25,0.119999997318,0.0799999982119,0.119999997318,0.680000007153,0.0,merger
265.452,65.8243,31,0.25799998641,0.0,0.0320000015199,0.709999978542,0.0,merger
265.4497,65.82539,61,0.097999997437,0.0659999996424,0.0659999996424,0.754000008106,0.01600000076,merger
267.8171,60.18158,31,0.0649999976158,0.0649999976158,0.194000005722,0.676999986172,0.0,merger
268.0905,59.61319,25,0.0799999982119,0.0399999991059,0.0799999982119,0.759999990463,0.0399999991059,merger
268.4504,57.3805,26,0.153999999166,0.0,0.0379999987781,0.808000028133,0.0,merger
265.9699,67.0098,29,0.310000002384,0.0,0.0,0.689999997616,0.0,merger
325.9,-1.059028,33,0.120999999344,0.0,0.0,0.758000016212,0.120999999344,merger
325.8995,-1.060861,49,0.0410000011325,0.019999999553,0.122000001371,0.713999986649,0.102000001818,merger
317.8011,-0.6406944,30,0.266999989748,0.0329999998212,0.0329999998212,0.666999995708,0.0,merger
321.4577,0.9403055,65,0.215000003576,0.0460000000894,0.0309999994934,0.708000004292,0.0,merger
325.8289,0.9946945,75,0.239999994636,0.0270000007004,0.0529999993742,0.666999995708,0.0130000002682,merger
318.1992,-1.045111,53,0.0189999993891,0.0189999993891,0.0189999993891,0.925000011921,0.0189999993891,merger
5.433167,-0.8536389,22,0.226999998093,0.0,0.0,0.773000001907,0.0,merger
6.7815,-0.8417222,62,0.0480000004172,0.0649999976158,0.097000002861,0.790000021458,0.0,merger
6.782042,-0.8391389,36,0.0560000017285,0.0280000008643,0.138999998569,0.777999997139,0.0,merger
329.9471,-0.4456389,61,0.097999997437,0.01600000076,0.097999997437,0.769999980927,0.01600000076,merger
4.621333,-0.53925,30,0.133000001311,0.0329999998212,0.0329999998212,0.73299998045,0.0670000016689,merger
9.919375,-0.5596945,26,0.115000002086,0.0,0.0379999987781,0.768999993801,0.0769999995828,merger
351.2577,-0.0003888889,23,0.0,0.0869999974966,0.0430000014603,0.825999975204,0.0430000014603,merger
351.251,-0.002222222,55,0.0179999992251,0.127000004053,0.0359999984503,0.745000004768,0.0719999969006,merger
5.536208,0.3668056,77,0.208000004292,0.0130000002682,0.0390000008047,0.740000009537,0.0,merger
13.97779,0.6580833,66,0.181999996305,0.0450000017881,0.0450000017881,0.726999998093,0.0,merger
340.6111,1.195278,30,0.0329999998212,0.0,0.133000001311,0.800000011921,0.0329999998212,merger
146.6025,50.4173,30,0.0329999998212,0.0329999998212,0.0670000016689,0.833000004292,0.0329999998212,merger
155.0917,53.25919,26,0.0,0.0379999987781,0.0769999995828,0.691999971867,0.192000001669,merger
153.9394,53.40139,59,0.0340000018477,0.0340000018477,0.0340000018477,0.677999973297,0.219999995083,merger
157.0368,54.31589,37,0.0,0.0540000014007,0.0540000014007,0.70300000906,0.188999995589,merger
162.3424,55.88925,32,0.0,0.0619999989867,0.156000003219,0.71899998188,0.0619999989867,merger
50.18921,-1.044722,33,0.151999995112,0.0299999993294,0.0299999993294,0.758000016212,0.0299999993294,merger
29.56729,-0.5225,60,0.0329999998212,0.0170000009239,0.0170000009239,0.866999983788,0.0670000016689,merger
18.48792,-0.1930556,35,0.0289999991655,0.0289999991655,0.0,0.771000027657,0.171000003815,merger
18.92033,-0.1405833,31,0.194000005722,0.0,0.0,0.805999994278,0.0,merger
21.55142,-0.02463889,46,0.129999995232,0.0,0.108999997377,0.760999977589,0.0,merger
35.75942,-0.1436667,23,0.0,0.0430000014603,0.0,0.739000022411,0.216999996454,merger
43.80092,-0.1835556,25,0.0,0.159999996424,0.0799999982119,0.759999990463,0.0,merger
43.79871,-0.18525,28,0.0359999984503,0.0359999984503,0.21400000155,0.713999986649,0.0,merger
43.79562,-0.1785556,25,0.0399999991059,0.0399999991059,0.119999997318,0.759999990463,0.0399999991059,merger
132.74,40.19217,29,0.0,0.0,0.0340000018477,0.897000014782,0.0689999982715,merger
138.9864,44.32708,28,0.0,0.0359999984503,0.0359999984503,0.820999979973,0.107000000775,merger
120.7418,32.49495,51,0.234999999404,0.0390000008047,0.0590000003576,0.666999995708,0.0,merger
127.5877,36.77419,34,0.118000000715,0.0590000003576,0.0590000003576,0.735000014305,0.0289999991655,merger
130.2195,38.64636,29,0.310000002384,0.0,0.0,0.689999997616,0.0,merger
137.8259,43.46106,34,0.0,0.264999985695,0.0590000003576,0.675999999046,0.0,merger
139.2887,44.81503,24,0.208000004292,0.0,0.082999996841,0.708000004292,0.0,merger
134.0088,42.26961,27,0.0370000004768,0.0,0.0,0.962999999523,0.0,merger
136.5036,43.93872,32,0.0309999994934,0.156000003219,0.0,0.75,0.0619999989867,merger
139.6639,45.50564,21,0.143000006676,0.0,0.0480000004172,0.762000024319,0.0480000004172,merger
139.1943,45.81544,26,0.0,0.153999999166,0.0379999987781,0.768999993801,0.0379999987781,merger
141.1322,46.84564,66,0.0299999993294,0.0,0.120999999344,0.833000004292,0.0149999996647,merger
142.615,47.32084,23,0.0,0.0430000014603,0.0869999974966,0.825999975204,0.0430000014603,merger
181.2558,54.06717,35,0.256999999285,0.0,0.0289999991655,0.713999986649,0.0,merger
181.2541,54.06794,63,0.143000006676,0.0,0.0790000036359,0.745999991894,0.0320000015199,merger
183.543,54.52206,27,0.0370000004768,0.0,0.111000001431,0.740999996662,0.111000001431,merger
187.6519,54.44855,56,0.0179999992251,0.0710000023246,0.0,0.856999993324,0.0539999976754,merger
155.5249,51.07994,24,0.166999995708,0.0,0.125,0.708000004292,0.0,merger
166.5806,53.92203,36,0.138999998569,0.0560000017285,0.138999998569,0.666999995708,0.0,merger
175.7411,54.95742,56,0.0,0.0540000014007,0.0540000014007,0.893000006676,0.0,merger
175.7432,54.95605,51,0.0390000008047,0.0590000003576,0.0590000003576,0.842999994755,0.0,merger
185.1662,55.38558,71,0.0419999994338,0.0419999994338,0.0850000008941,0.774999976158,0.0560000017285,merger
170.0409,55.22986,31,0.0,0.0,0.0649999976158,0.902999997139,0.0320000015199,merger
116.1244,28.78944,32,0.156000003219,0.0309999994934,0.0939999967813,0.71899998188,0.0,merger
125.2539,37.71197,33,0.241999998689,0.0,0.0,0.758000016212,0.0,merger
124.489,36.73231,60,0.133000001311,0.0500000007451,0.0329999998212,0.75,0.0340000018477,merger
114.5246,27.1307,27,0.222000002861,0.0,0.0,0.777999997139,0.0,merger
116.8536,30.39894,24,0.125,0.082999996841,0.0,0.75,0.0419999994338,merger
122.7342,36.82814,30,0.0329999998212,0.10000000149,0.166999995708,0.666999995708,0.0329999998212,merger
127.415,40.95664,32,0.0,0.156000003219,0.0,0.75,0.0929999984801,merger
170.4598,56.5335,28,0.107000000775,0.0359999984503,0.0,0.820999979973,0.0359999984503,merger
186.8447,57.40242,58,0.259000003338,0.0170000009239,0.0340000018477,0.689999997616,0.0,merger
194.4303,57.52978,31,0.097000002861,0.0320000015199,0.097000002861,0.773999989033,0.0,merger
141.8464,47.86314,37,0.0,0.0,0.0,0.70300000906,0.29699999094,merger
143.448,48.64906,36,0.082999996841,0.0,0.0280000008643,0.888999998569,0.0,merger
131.0633,43.30842,33,0.0,0.120999999344,0.0909999981523,0.666999995708,0.120999997482,merger
138.6682,47.69322,51,0.0780000016093,0.175999999046,0.0590000003576,0.68599998951,0.0,merger
138.6644,47.69142,26,0.115000002086,0.0,0.0379999987781,0.808000028133,0.0379999987781,merger
136.4785,47.18297,34,0.0289999991655,0.0289999991655,0.0590000003576,0.705999970436,0.175999999046,merger
127.2282,34.64903,31,0.0,0.0,0.0320000015199,0.773999989033,0.194000005722,merger
134.6899,39.51014,48,0.270999997854,0.0,0.0419999994338,0.688000023365,0.0,merger
135.5292,40.11228,29,0.0689999982715,0.137999996543,0.0340000018477,0.689999997616,0.0689999982715,merger
136.6733,41.81425,26,0.0,0.0769999995828,0.0,0.846000015736,0.0769999995828,merger
136.6668,41.80983,28,0.0,0.0,0.0710000023246,0.679000020027,0.25,merger
136.6722,41.81142,35,0.0,0.0570000000298,0.0,0.742999970913,0.20000000298,merger
180.8252,51.40128,21,0.0,0.0,0.286000013351,0.713999986649,0.0,merger
183.266,51.64753,27,0.0,0.0370000004768,0.0,0.962999999523,0.0,merger
183.264,51.64706,53,0.0,0.0189999993891,0.0570000000298,0.925000011921,0.0,merger
180.8911,51.80589,63,0.143000006676,0.01600000076,0.0,0.810000002384,0.0320000015199,merger
195.92,51.49506,60,0.0,0.0329999998212,0.0,0.883000016212,0.082999996841,merger
165.5157,50.82883,21,0.143000006676,0.0480000004172,0.0,0.810000002384,0.0,merger
173.4713,51.82911,34,0.118000000715,0.0,0.0879999995232,0.794000029564,0.0,merger
151.9056,48.3978,32,0.156000003219,0.0,0.0,0.75,0.0939999967813,merger
151.9066,48.39344,48,0.0,0.0209999997169,0.0,0.708000004292,0.270999997854,merger
151.8273,48.37864,48,0.0,0.187999993563,0.0,0.771000027657,0.0419999994338,merger
151.6905,48.62739,29,0.0,0.0,0.0,0.82800000906,0.172000005841,merger
139.4997,40.00667,37,0.108000002801,0.135000005364,0.0270000007004,0.70300000906,0.0270000007004,merger
149.7796,44.79586,32,0.0,0.0619999989867,0.125,0.811999976635,0.0,merger
139.7201,41.11022,23,0.261000007391,0.0,0.0,0.739000022411,0.0,merger
139.7148,41.10733,32,0.125,0.0619999989867,0.0619999989867,0.75,0.0,merger
139.7182,41.10742,28,0.143000006676,0.0710000023246,0.0359999984503,0.713999986649,0.0359999984503,merger
149.9726,45.27286,30,0.0,0.0670000016689,0.166999995708,0.666999995708,0.10000000149,merger
126.1724,31.10186,37,0.108000002801,0.0270000007004,0.0270000007004,0.837999999523,0.0,merger
120.0006,27.15003,23,0.0,0.0869999974966,0.0869999974966,0.825999975204,0.0,merger
118.7496,25.07444,47,0.0850000008941,0.12800000608,0.0850000008941,0.702000021935,0.0,merger
132.0403,35.25895,37,0.0,0.0,0.0,0.919000029564,0.0810000002384,merger
132.0409,35.25986,35,0.0289999991655,0.0,0.0289999991655,0.771000027657,0.171000003815,merger
133.2843,37.22217,74,0.135000005364,0.0410000011325,0.0810000002384,0.730000019073,0.0140000004321,merger
133.5419,35.54347,56,0.0179999992251,0.0,0.125,0.75,0.107000000775,merger
141.0,39.51258,33,0.0299999993294,0.0299999993294,0.0299999993294,0.908999979496,0.0,merger
185.9256,49.15486,58,0.172000005841,0.0520000010729,0.0170000009239,0.707000017166,0.0520000010729,merger
221.543,42.77497,61,0.16400000453,0.0,0.01600000076,0.819999992847,0.0,merger
233.6494,37.14525,46,0.0430000014603,0.0430000014603,0.0,0.739000022411,0.173999994993,merger
144.0917,41.46933,39,0.103000000119,0.0,0.0509999990463,0.666999995708,0.179000005126,merger
174.861,48.95592,34,0.0,0.0289999991655,0.0590000003576,0.852999985218,0.0590000003576,merger
218.1763,44.455,54,0.0189999993891,0.0370000004768,0.0,0.833000004292,0.111000001431,merger
218.18,44.45494,24,0.0,0.082999996841,0.082999996841,0.791999995708,0.0419999994338,merger
137.3622,38.69067,63,0.01600000076,0.0320000015199,0.01600000076,0.824999988079,0.111000001431,merger
154.4713,45.53364,56,0.268000006676,0.0179999992251,0.0179999992251,0.679000020027,0.0179999992251,merger
170.3417,48.98539,34,0.0879999995232,0.0289999991655,0.0879999995232,0.735000014305,0.0590000003576,merger
204.5713,48.2767,58,0.0170000009239,0.0,0.0520000010729,0.913999974728,0.0170000009239,merger
174.867,49.81183,31,0.128999993205,0.0320000015199,0.0649999976158,0.741999983788,0.0320000015199,merger
218.9312,45.38066,26,0.192000001669,0.0769999995828,0.0,0.691999971867,0.0379999987781,merger
226.6386,42.64117,30,0.0670000016689,0.0,0.0,0.833000004292,0.10000000149,merger
153.3468,46.66669,33,0.0299999993294,0.0610000006855,0.0299999993294,0.697000026703,0.181999996305,merger
141.6713,4.790222,54,0.111000001431,0.0370000004768,0.0560000017285,0.796000003815,0.0,merger
144.45,5.038333,36,0.333000004292,0.0,0.0,0.666999995708,0.0,merger
151.1822,6.431389,26,0.153999999166,0.0379999987781,0.0769999995828,0.731000006199,0.0,merger
158.4733,6.867917,30,0.232999995351,0.0329999998212,0.0,0.699999988079,0.0329999998212,merger
146.3856,6.389111,37,0.243000000715,0.0270000007004,0.0270000007004,0.70300000906,0.0,merger
151.5077,7.19125,18,0.0,0.0560000017285,0.0560000017285,0.888999998569,0.0,merger
152.1456,7.156,56,0.0,0.0359999984503,0.0710000023246,0.695999979973,0.195999994874,merger
167.0679,59.05517,30,0.0329999998212,0.10000000149,0.0670000016689,0.73299998045,0.0659999996424,merger
182.7585,59.11825,32,0.0,0.0309999994934,0.0309999994934,0.78100001812,0.155999999493,merger
182.6904,60.26958,24,0.291999995708,0.0,0.0419999994338,0.666999995708,0.0,merger
205.4314,58.75,71,0.0850000008941,0.0140000004321,0.182999998331,0.717999994755,0.0,merger
198.7016,60.09036,33,0.151999995112,0.0,0.120999999344,0.697000026703,0.0299999993294,merger
150.6157,5.253389,62,0.0320000015199,0.0320000015199,0.0649999976158,0.870999991894,0.0,merger
162.5468,6.377167,27,0.185000002384,0.0370000004768,0.0370000004768,0.666999995708,0.0740000009537,merger
155.4918,6.371778,27,0.222000002861,0.0,0.0740000009537,0.703999996185,0.0,merger
160.9695,6.757028,32,0.156000003219,0.0939999967813,0.0309999994934,0.688000023365,0.0309999994934,merger
162.9311,7.293056,27,0.0740000009537,0.0,0.0740000009537,0.777999997139,0.0740000009537,merger
153.8858,7.081666,31,0.0649999976158,0.0320000015199,0.0,0.838999986649,0.0649999976158,merger
161.9781,7.646167,34,0.0879999995232,0.118000000715,0.0879999995232,0.675999999046,0.0289999991655,merger
149.0245,7.31675,32,0.0619999989867,0.0939999967813,0.0,0.811999976635,0.0309999994934,merger
149.0213,7.317555,25,0.0399999991059,0.0799999982119,0.119999997318,0.759999990463,0.0,merger
187.0381,9.174861,26,0.192000001669,0.0,0.115000002086,0.691999971867,0.0,merger
139.2375,6.795472,25,0.119999997318,0.119999997318,0.0799999982119,0.680000007153,0.0,merger
154.5822,8.349667,33,0.181999996305,0.0,0.0299999993294,0.787999987602,0.0,merger
155.5653,8.376361,33,0.211999997497,0.0299999993294,0.0610000006855,0.697000026703,0.0,merger
150.6524,8.3805,20,0.20000000298,0.0,0.0500000007451,0.75,0.0,merger
155.7645,8.88425,29,0.137999996543,0.0689999982715,0.103000000119,0.689999997616,0.0,merger
177.2026,9.995861,25,0.0799999982119,0.0,0.0,0.920000016689,0.0,merger
177.205,9.994805,35,0.0,0.0,0.0289999991655,0.913999974728,0.0570000000298,merger
145.7818,8.312222,23,0.0869999974966,0.0869999974966,0.0,0.782999992371,0.0430000014603,merger
185.7414,10.54917,55,0.0,0.0,0.0179999992251,0.763999998569,0.217999994755,merger
173.2243,10.67014,51,0.0780000016093,0.019999999553,0.019999999553,0.764999985695,0.11799999699,merger
177.5807,10.834,69,0.246000006795,0.0430000014603,0.0430000014603,0.666999995708,0.0,merger
194.4883,53.52464,35,0.143000006676,0.11400000006,0.0289999991655,0.68599998951,0.0289999991655,merger
196.3246,53.24242,37,0.0810000002384,0.0810000002384,0.0810000002384,0.730000019073,0.0270000007004,merger
209.276,52.59356,26,0.192000001669,0.0769999995828,0.0379999987781,0.691999971867,0.0,merger
181.137,55.80411,28,0.143000006676,0.0359999984503,0.143000006676,0.679000020027,0.0,merger
192.2283,53.79278,52,0.211999997497,0.0379999987781,0.0379999987781,0.712000012398,0.0,merger
192.1885,55.03875,30,0.232999995351,0.0329999998212,0.0,0.73299998045,0.0,merger
241.4274,37.17717,33,0.0,0.0909999981523,0.151999995112,0.758000016212,0.0,merger
243.7259,37.18714,39,0.12800000608,0.0260000005364,0.12800000608,0.691999971867,0.0260000005364,merger
216.8103,49.52639,30,0.10000000149,0.0670000016689,0.10000000149,0.73299998045,0.0,merger
213.9165,50.7142,44,0.0680000036955,0.0450000017881,0.0450000017881,0.841000020504,0.0,merger
224.017,47.39278,62,0.194000005722,0.0,0.0,0.773999989033,0.0320000015199,merger
234.626,42.20555,31,0.128999993205,0.0320000015199,0.0649999976158,0.741999983788,0.0320000015199,merger
202.0183,53.70755,29,0.0,0.0340000018477,0.137999996543,0.792999982834,0.0340000018477,merger
239.0698,39.86078,38,0.0260000005364,0.0,0.0529999993742,0.842000007629,0.0789999999106,merger
209.158,53.23692,55,0.0179999992251,0.0,0.0179999992251,0.855000019073,0.108999997377,merger
238.7188,41.26769,33,0.120999999344,0.0299999993294,0.181999996305,0.666999995708,0.0,merger
230.5094,50.17442,27,0.0,0.0740000009537,0.0740000009537,0.851999998093,0.0,merger
230.2808,50.67205,71,0.0140000004321,0.0140000004321,0.0419999994338,0.774999976158,0.155000001192,merger
259.0449,21.91467,48,0.25,0.0209999997169,0.0209999997169,0.708000004292,0.0,merger
249.2782,32.90022,28,0.286000013351,0.0,0.0359999984503,0.679000020027,0.0,merger
240.4356,42.45972,37,0.0540000014007,0.0270000007004,0.0270000007004,0.89200001955,0.0,merger
222.9295,52.68939,30,0.0670000016689,0.0,0.0329999998212,0.73299998045,0.166999995708,merger
213.1422,57.17844,33,0.0,0.0,0.0610000006855,0.847999989986,0.0910000000149,merger
252.3087,34.42033,37,0.0270000007004,0.0540000014007,0.188999995589,0.675999999046,0.0540000014007,merger
225.6913,53.51217,25,0.119999997318,0.0399999991059,0.0,0.759999990463,0.0799999982119,merger
247.3954,39.98178,29,0.0689999982715,0.103000000119,0.0689999982715,0.689999997616,0.0680000036955,merger
247.609,39.82933,61,0.16400000453,0.0489999987185,0.097999997437,0.68900001049,0.0,merger
247.6086,39.83033,32,0.0939999967813,0.0,0.0619999989867,0.811999976635,0.0309999994934,merger
218.3782,56.61175,31,0.289999991655,0.0,0.0320000015199,0.676999986172,0.0,merger
257.0128,27.53222,27,0.148000001907,0.0,0.148000001907,0.703999996185,0.0,merger
257.2212,27.49906,32,0.156000003219,0.0309999994934,0.125,0.688000023365,0.0,merger
244.5067,41.3237,51,0.097999997437,0.0590000003576,0.0,0.824000000954,0.019999999553,merger
244.0463,42.39953,70,0.0430000014603,0.0140000004321,0.0140000004321,0.899999976158,0.0280000008643,merger
330.4698,-1.171917,29,0.0689999982715,0.0,0.0,0.723999977112,0.207000002265,merger
336.8357,-0.6791667,26,0.0769999995828,0.0,0.0379999987781,0.846000015736,0.0379999987781,merger
331.6462,0.05644444,38,0.237000003457,0.0529999993742,0.0260000005364,0.684000015259,0.0,merger
331.6458,0.05769444,58,0.0340000018477,0.0,0.0340000018477,0.913999974728,0.0170000009239,merger
335.7996,0.07147222,24,0.082999996841,0.0,0.082999996841,0.833000004292,0.0,merger
335.8004,0.07055555,35,0.11400000006,0.0,0.0860000029206,0.771000027657,0.0289999991655,merger
147.5983,40.09267,28,0.0359999984503,0.0359999984503,0.0359999984503,0.856999993324,0.0359999984503,merger
119.0875,23.67764,40,0.0500000007451,0.10000000149,0.0250000003725,0.800000011921,0.0250000003725,merger
154.1687,43.67197,20,0.0,0.10000000149,0.10000000149,0.699999988079,0.10000000149,merger
138.4882,7.331361,28,0.179000005126,0.0710000023246,0.0,0.713999986649,0.0359999984503,merger
114.4044,19.67203,30,0.166999995708,0.0329999998212,0.0,0.76700001955,0.0329999998212,merger
147.0891,7.023445,29,0.103000000119,0.0689999982715,0.0340000018477,0.759000003338,0.0340000018477,merger
148.2928,7.873806,35,0.0,0.0570000000298,0.11400000006,0.742999970913,0.0859999991953,merger
153.4856,8.439944,34,0.264999985695,0.0590000003576,0.0,0.675999999046,0.0,merger
186.6232,9.019222,62,0.241999998689,0.0320000015199,0.0320000015199,0.694000005722,0.0,merger
186.6196,9.021944,59,0.0850000008941,0.0340000018477,0.0850000008941,0.77999997139,0.0170000009239,merger
165.3429,9.30725,33,0.0,0.0,0.0299999993294,0.908999979496,0.0610000006855,merger
165.0796,10.04742,34,0.0289999991655,0.0879999995232,0.0,0.852999985218,0.0289999991655,merger
165.072,10.04689,37,0.0270000007004,0.188999995589,0.0,0.783999979496,0.0,merger
179.543,10.68556,51,0.118000000715,0.097999997437,0.118000000715,0.666999995708,0.0,merger
165.2392,10.50547,19,0.21099999547,0.0,0.104999996722,0.684000015259,0.0,merger
142.8116,8.577389,22,0.181999996305,0.0,0.0,0.818000018597,0.0,merger
160.5516,10.63192,18,0.0560000017285,0.0,0.111000001431,0.833000004292,0.0,merger
160.5528,10.63464,24,0.166999995708,0.082999996841,0.0,0.75,0.0,merger
151.5611,10.65175,30,0.0,0.0329999998212,0.0,0.76700001955,0.20000000298,merger
152.3888,10.68308,23,0.0430000014603,0.0869999974966,0.129999995232,0.695999979973,0.0430000014603,merger
148.954,11.04653,33,0.211999997497,0.0,0.0909999981523,0.697000026703,0.0,merger
160.7059,12.4725,28,0.107000000775,0.0359999984503,0.0,0.856999993324,0.0,merger
160.706,12.47433,28,0.0710000023246,0.0710000023246,0.0710000023246,0.786000013351,0.0,merger
113.3474,16.92881,31,0.0,0.0,0.0320000015199,0.870999991894,0.097000002861,merger
125.6743,26.72225,34,0.0289999991655,0.0,0.0590000003576,0.794000029564,0.118000000715,merger
144.8672,37.15636,52,0.192000001669,0.0379999987781,0.0579999983311,0.712000012398,0.0,merger
120.9106,23.86492,29,0.0689999982715,0.0340000018477,0.137999996543,0.759000003338,0.0,merger
141.587,36.99014,21,0.189999997616,0.0,0.0949999988079,0.713999986649,0.0,merger
114.1393,17.53572,24,0.166999995708,0.0,0.125,0.708000004292,0.0,merger
147.4172,38.3382,19,0.0,0.0,0.0,0.894999980927,0.104999996722,merger
125.9793,28.1085,25,0.0399999991059,0.0399999991059,0.0399999991059,0.72000002861,0.159999996424,merger
137.5035,8.376333,48,0.104000002146,0.0619999989867,0.0209999997169,0.771000027657,0.0419999994338,merger
140.4994,8.915472,73,0.109999999404,0.0,0.0410000011325,0.795000016689,0.054999999702,merger
146.4314,9.817111,18,0.166999995708,0.0,0.0560000017285,0.722000002861,0.0560000017285,merger
148.4804,10.41136,33,0.273000001907,0.0,0.0,0.726999998093,0.0,merger
129.508,7.893,27,0.148000001907,0.0370000004768,0.0,0.814999997616,0.0,merger
146.6635,11.20478,38,0.0790000036359,0.0,0.131999999285,0.788999974728,0.0,merger
190.027,14.19972,70,0.0289999991655,0.0860000029206,0.0430000014603,0.68599998951,0.157000005245,merger
126.5135,8.146556,52,0.192000001669,0.0379999987781,0.0379999987781,0.691999971867,0.0379999987781,merger
128.0605,8.348444,22,0.0,0.136000007391,0.0909999981523,0.681999981403,0.0909999981523,merger
144.5397,11.54667,39,0.0769999995828,0.0509999990463,0.0509999990463,0.795000016689,0.0260000005364,merger
172.0229,14.67206,58,0.0170000009239,0.0,0.0170000009239,0.792999982834,0.172000005841,merger
186.7731,15.88181,48,0.187999993563,0.0209999997169,0.0619999989867,0.728999972343,0.0,merger
191.5847,49.45611,27,0.0,0.0,0.0,0.666999995708,0.333000004292,merger
209.948,47.40205,27,0.148000001907,0.0,0.0,0.851999998093,0.0,merger
188.6083,50.06786,68,0.0439999997616,0.0289999991655,0.131999999285,0.778999984264,0.0149999996647,merger
188.6113,50.06858,36,0.0280000008643,0.0280000008643,0.138999998569,0.777999997139,0.0280000008643,merger
194.6888,50.47064,28,0.25,0.0,0.0710000023246,0.679000020027,0.0,merger
210.4624,48.05925,34,0.206000000238,0.0,0.118000000715,0.675999999046,0.0,merger
213.1105,45.69042,27,0.0370000004768,0.0,0.0,0.925999999046,0.0370000004768,merger
215.0398,45.14431,67,0.0,0.0299999993294,0.104000002146,0.851000010967,0.0149999996647,merger
230.8864,38.73908,46,0.0,0.0219999998808,0.0219999998808,0.957000017166,0.0,merger
227.1969,41.57233,28,0.25,0.0710000023246,0.0,0.679000020027,0.0,merger
233.9745,38.67547,47,0.0,0.0430000014603,0.0640000030398,0.809000015259,0.0850000008941,merger
139.9758,32.93419,48,0.0,0.0209999997169,0.0,0.791999995708,0.187999993563,merger
149.338,36.8768,22,0.0450000017881,0.0450000017881,0.136000007391,0.726999998093,0.0450000017881,merger
197.7062,56.649,31,0.194000005722,0.0320000015199,0.0649999976158,0.709999978542,0.0,merger
205.4215,55.67194,31,0.0,0.0,0.097000002861,0.805999994278,0.097000002861,merger
205.417,55.67689,32,0.0,0.0,0.0309999994934,0.875,0.0939999967813,merger
205.4323,55.67378,29,0.0,0.0,0.0,0.82800000906,0.171999998391,merger
232.4463,46.49419,18,0.0,0.0560000017285,0.222000002861,0.722000002861,0.0,merger
249.4977,34.57914,27,0.111000001431,0.111000001431,0.0,0.777999997139,0.0,merger
251.7954,32.12153,66,0.0610000006855,0.0299999993294,0.0149999996647,0.864000022411,0.0299999993294,merger
198.2697,57.63464,62,0.0810000002384,0.0810000002384,0.0810000002384,0.758000016212,0.0,merger
220.2552,53.33619,26,0.0769999995828,0.115000002086,0.0769999995828,0.691999971867,0.0379999987781,merger
196.564,55.76233,42,0.0710000023246,0.0,0.0240000002086,0.810000002384,0.0949999988079,merger
177.1578,56.94756,68,0.0149999996647,0.0,0.0149999996647,0.955999970436,0.0149999996647,merger
221.2231,51.34108,23,0.173999994993,0.0,0.0,0.825999975204,0.0,merger
214.0505,54.88803,63,0.189999997616,0.01600000076,0.0320000015199,0.730000019073,0.0320000015199,merger
254.0067,21.216,21,0.0,0.0480000004172,0.0,0.90499997139,0.0480000004172,merger
231.4347,37.83258,39,0.179000005126,0.0509999990463,0.0260000005364,0.717999994755,0.0260000005364,merger
206.2149,10.58267,34,0.146999999881,0.0879999995232,0.0879999995232,0.675999999046,0.0,merger
216.0904,9.976778,66,0.151999995112,0.0610000006855,0.120999999344,0.666999995708,0.0,merger
231.3392,7.955917,23,0.0,0.0,0.0,0.782999992371,0.216999996454,merger
212.2086,10.93142,46,0.151999995112,0.0219999998808,0.108999997377,0.695999979973,0.0219999998808,merger
235.9166,8.157778,30,0.0329999998212,0.0329999998212,0.0329999998212,0.699999988079,0.20000000298,merger
208.9223,6.011528,29,0.0340000018477,0.0,0.0340000018477,0.723999977112,0.206000007689,merger
213.7268,5.67825,34,0.0,0.0879999995232,0.0289999991655,0.824000000954,0.0590000003576,merger
213.7248,5.680806,61,0.0,0.0329999998212,0.0489999987185,0.869000017643,0.0490000005811,merger
208.5301,6.708055,66,0.226999998093,0.0450000017881,0.0450000017881,0.666999995708,0.0149999996647,merger
206.531,7.385389,24,0.0,0.0,0.0,0.75,0.25,merger
213.4113,7.660444,28,0.0,0.0,0.0,0.856999993324,0.143000006676,merger
