RA,DEC
119.8189,45.64617
129.37,53.94286
135.6361,57.65167
141.5822,60.50436
162.6469,66.04514
190.5374,67.55405
205.3467,66.30075
218.8472,63.71394
111.1687,35.28528
126.7431,52.64294
126.7664,52.64261
150.4795,63.89247
159.7749,65.92622
181.7704,67.99225
186.5222,68.01881
190.8382,68.01283
211.4616,65.71664
121.5146,48.76972
126.251,53.03617
128.8527,54.99211
131.5707,56.55442
138.8467,60.37225
219.1837,64.60789
259.6585,60.60419
258.9755,62.52736
258.3407,64.85397
259.2951,65.37
260.26,63.3908
265.1898,53.87339
264.8827,56.85758
260.3482,59.60614
261.8746,57.03772
259.7358,62.35031
263.5455,56.94892
264.26,55.64972
265.9172,54.302
112.2857,34.56244
112.446,34.8942
120.8209,45.59158
111.7396,34.64806
111.8564,34.62456
111.9397,34.89944
112.2101,35.19272
112.8998,36.28864
117.6691,42.7075
118.9085,44.19125
111.6229,34.44275
111.9074,35.61253
112.4913,36.592
113.423,37.94283
115.0164,40.39917
117.9162,43.96069
111.421,35.93845
111.5926,36.23311
111.7475,36.27903
139.7442,58.2355
145.1425,60.44419
150.0392,62.11328
155.1013,63.43986
155.0998,63.43906
187.245,66.63086
232.0823,57.39772
239.7037,52.79269
240.4855,52.44236
240.4918,52.31672
149.2762,62.40858
171.9751,66.3623
177.012,66.73341
210.9876,64.63455
227.9207,59.80894
227.9266,59.81544
235.9547,55.97286
239.177,53.89745
145.9998,61.70425
150.1943,63.084
169.2837,66.64108
209.6847,65.3695
217.5257,63.61311
232.4852,58.44289
240.348,53.75383
219.0647,63.43408
148.4865,63.03494
176.6433,67.64386
186.9828,67.8865
195.7726,67.4222
213.8616,65.11958
235.9735,57.22333
149.1175,63.89853
167.6394,67.3065
167.6381,67.30656
176.1627,67.95583
177.4639,67.99667
180.2251,68.27531
192.9363,68.12206
194.9339,67.84766
203.6019,67.21642
234.3876,58.57992
236.1795,57.54353
243.8152,52.65395
244.6207,51.77758
244.9619,51.66897
136.7845,59.70353
138.3847,60.33908
150.6439,64.72211
169.1558,67.96239
173.5647,68.31011
182.0221,68.652
184.8938,68.70431
192.1011,68.53516
193.6835,68.48466
219.9602,64.44342
222.7237,63.791
133.9122,55.14172
134.5323,55.66375
135.8177,56.257
124.8139,49.29189
126.0539,50.53767
129.1074,52.72655
129.9071,53.4565
124.7117,49.12578
124.9346,50.25522
127.3961,52.07239
130.0017,54.66611
124.3277,50.97539
247.027,46.94797
247.7308,46.2837
249.2774,45.27097
250.7089,43.76558
253.657,41.02655
255.999,37.89819
249.0263,47.21167
253.3172,42.45169
253.9895,41.61953
254.6599,40.75711
255.5511,39.58994
255.5511,39.58928
248.7133,48.27325
250.9684,45.74711
251.4541,45.31467
254.9165,40.96136
255.9019,39.64772
256.0608,39.43694
181.2985,1.590667
185.1152,1.46975
187.8518,1.490111
188.3365,1.52175
188.3362,1.525889
189.229,1.615056
192.6623,1.464528
193.416,1.574861
198.0924,1.453194
198.7672,1.529
199.9853,1.47375
213.0896,1.365389
214.8342,1.165167
