RA,DEC
201.779,11.774
204.314,11.662
204.315,11.66
212.65,10.938
154.249,11.018
162.065,11.865
163.384,12.061
165.754,12.096
175.078,12.558
194.618,12.609
194.619,12.607
204.335,12.195
205.623,12.091
209.148,11.671
237.667,7.958
246.346,6.341
162.237,12.194
162.237,12.196
163.636,12.485
163.633,12.483
163.637,12.483
165.024,12.574
166.37,12.583
166.427,12.587
168.328,12.728
208.452,12.253
209.516,12.151
210.303,12.067
217.664,11.265
227.282,9.957
165.064,12.884
211.642,48.082
217.73,46.365
213.373,48.138
205.345,50.42
208.168,49.783
166.775,39.845
198.213,40.543
187.651,41.645
193.162,41.515
162.974,40.026
166.356,40.537
172.356,41.87
175.171,42.157
183.418,42.492
189.082,42.594
189.075,42.473
200.399,41.619
203.607,41.125
169.087,42.016
173.068,42.817
181.482,43.408
189.085,43.329
201.659,42.247
201.661,42.249
194.284,6.238
205.206,6.283
176.921,7.028
177.207,7.13
177.208,7.133
182.831,7.128
183.195,7.14
211.288,6.378
173.329,7.509
175.452,7.413
196.228,7.548
210.853,6.944
172.286,7.883
172.289,7.881
183.329,8.056
196.117,7.928
208.58,7.384
169.084,8.224
178.129,8.495
178.598,8.472
182.363,8.412
189.138,8.474
195.058,8.427
185.848,6.601
197.914,6.32
188.389,6.864
200.862,6.693
185.032,7.874
196.365,7.634
190.096,8.176
190.098,8.179
190.793,8.164
190.793,8.162
183.164,8.691
168.388,40.347
168.701,40.297
182.529,41.5
206.862,39.304
176.258,41.636
180.873,41.968
212.283,38.674
214.331,38.108
219.024,36.679
227.555,33.497
200.188,41.427
200.415,41.283
201.179,41.215
170.581,41.998
170.581,41.999
207.452,40.539
207.454,40.537
212.208,39.605
227.613,34.266
165.406,41.525
195.52,42.805
227.509,34.979
182.357,38.907
139.971,29.938
141.602,30.656
157.917,36.015
178.827,39.157
185.074,39.244
200.798,38.218
203.666,37.633
220.505,33.583
234.977,27.467
142.51,31.406
144.832,32.306
148.785,33.75
154.122,35.338
161.861,37.378
197.454,39.093
228.354,30.958
228.351,30.96
232.453,29.202
232.578,29.211
233.237,28.752
235.023,28.08
242.229,24.145
245.782,21.924
135.882,28.839
140.455,31.016
146.312,33.324
158.177,37.04
158.741,37.099
170.799,39.265
186.971,40.063
195.226,39.662
204.673,38.415
204.672,38.416
207.301,37.946
128.756,25.699
129.747,26.137
129.744,26.138
129.717,26.07
129.719,26.07
146.732,34.007
186.536,40.609
239.948,26.382
243.383,24.396
140.222,31.827
149.696,35.379
150.641,35.833
151.926,36.21
188.29,40.907
209.099,38.523
217.506,36.361
227.149,32.956
238.303,27.633
205.77,8.463
207.775,8.345
211.856,8.062
227.481,6.494
207.478,8.677
213.44,8.219
213.441,8.217
194.605,9.784
196.715,9.641
207.985,9.152
208.434,9.036
208.524,9.165
219.21,8.104
231.152,6.881
242.289,5.366
242.707,5.263
191.237,10.274
211.31,9.274
212.145,9.201
224.67,7.991
227.335,7.639
227.789,7.737
198.747,10.379
204.507,10.08
220.379,8.88
221.988,8.808
224.755,8.449
228.514,8.033
230.104,7.821
230.625,7.875
197.63,10.965
200.282,10.771
202.144,50.174
203.661,50.077
211.261,48.966
221.296,45.698
229.025,42.399
250.561,27.696
250.681,27.457
252.928,25.332
221.28,46.254
229.527,42.744
229.52,42.746
230.643,42.243
231.526,41.671
233.765,40.467
238.976,37.389
246.309,31.838
249.934,28.873
203.107,51.885
200.82,52.654
206.121,51.757
233.054,35.108
233.951,34.624
232.397,36.192
242.935,29.748
242.939,29.747
256.947,18.348
239.656,32.461
245.439,28.43
246.653,27.528
237.018,34.647
234.198,36.541
234.081,39.463
243.928,33.4
240.731,36.35
257.248,21.887
258.209,20.942
234.633,40.829
234.989,41.126
240.636,37.581
226.75,65.668
226.213,66.859
229.69,66.751
230.55,66.47
132.179,16.737
134.993,17.819
137.74,18.694
150.285,22.406
156.565,24.167
139.861,20.165
153.012,23.927
117.632,11.802
130.2,17.305
149.446,24.021
137.291,16.498
141.445,18.134
141.412,18.554
135.054,17.551
173.55,18.608
184.214,19.151
172.142,19.069
172.266,19.12
177.513,19.377
189.691,19.511
189.689,19.511
176.272,19.638
176.432,19.652
176.323,20.02
173.645,20.471
177.247,21.046
228.664,17.777
6.891,14.911
3.629,15.819
174.499,48.439
174.501,48.439
184.677,48.753
163.398,47.171
164.544,47.447
166.706,47.853
170.51,48.384
157.349,46.231
176.217,49.316
178.596,49.547
179.992,49.566
166.412,48.512
168.428,48.974
155.966,46.632
159.072,47.647
169.124,49.934
181.201,50.809
181.465,50.911
186.342,50.858
164.225,44.643
133.604,33.65
144.861,39.293
163.613,44.816
125.948,29.182
130.369,32.28
130.901,32.392
133.472,33.931
158.153,44.065
175.477,46.948
126.521,30.098
135.238,35.63
170.324,46.798
129.262,32.381
131.904,34.029
133.478,35.146
133.477,35.152
147.137,41.644
214.289,42.528
217.922,41.524
220.229,40.779
193.711,46.712
219.668,41.342
188.22,47.381
222.543,40.669
194.706,47.495
211.906,44.482
222.912,41.185
223.277,40.92
223.443,40.953
193.72,47.805
211.496,45.07
216.059,43.764
194.201,48.297
206.373,46.706
153.441,-0.91
157.553,-0.843
163.388,-0.958
177.897,-0.949
185.663,-0.98
199.82,-0.92
201.442,-0.915
204.059,-1.038
204.061,-1.04
206.828,-0.898
209.465,-1.007
139.439,-0.562
151.788,-0.582
153.164,-0.566
153.237,-0.465
153.237,-0.469
161.599,-0.551
164.418,-0.479
167.73,-0.48
177.576,-0.606
193.343,-0.429
193.348,-0.423
197.888,-0.607
197.886,-0.609
213.104,-0.625
213.104,-0.628
232.887,-0.526
232.888,-0.527
125.913,-0.176
126.327,-0.197
148.915,-0.097
165.554,-0.039
168.54,-0.136
174.426,-0.044
180.186,-0.156
191.928,-0.138
218.294,-0.135
122.629,0.308
122.627,0.308
145.731,0.251
154.475,0.322
164.246,0.374
175.457,0.217
180.129,0.324
205.396,0.324
209.675,0.248
216.364,0.339
217.678,0.254
218.067,0.38
221.097,0.215
227.272,0.395
231.345,0.339
128.469,0.676
149.387,0.668
167.043,0.714
174.445,0.663
185.913,0.726
190.029,0.816
201.733,0.698
204.99,0.831
204.994,0.835
207.255,0.69
230.677,0.693
234.919,0.78
169.422,1.102
193.508,1.134
146.956,-0.342
146.374,-0.368
145.275,-0.473
145.252,0.126
146.511,0.813
148.318,0.667
150.228,-0.311
148.969,-0.179
148.145,0.25
149.867,0.287
151.461,0.632
151.509,1.201
152.165,0.421
153.73,0.56
155.531,-0.071
154.153,-0.993
154.169,0.466
154.224,0.482
154.474,0.323
156.558,-0.035
156.475,-0.288
155.651,1.051
158.388,1.11
158.952,0.584
160.314,-1.124
158.949,0.585
160.676,0.68
162.606,-0.336
161.288,0.076
160.997,-0.588
160.871,1.039
160.966,1.062
160.676,0.681
161.263,0.538
161.265,0.434
162.357,1.011
163.697,-0.208
163.385,-0.96
162.528,-0.528
165.982,0.632
166.02,1.077
168.063,-0.257
167.467,-0.316
167.593,0.709
168.505,-0.32
168.541,-0.136
167.593,0.71
168.235,0.726
167.851,1.051
168.804,0.593
168.956,0.86
169.966,0.072
169.618,-0.552
170.477,0.562
171.515,0.787
170.697,-0.69
171.621,0.983
172.947,0.932
173.822,-0.976
173.237,-0.673
172.947,0.931
174.446,0.664
175.685,-0.914
174.938,0.979
175.457,0.216
175.698,0.408
177.142,0.32
176.998,-1.11
177.427,-0.66
178.111,-0.108
178.464,0.393
180.768,-0.124
179.848,-1.238
180.187,-0.157
178.109,-0.11
179.229,0.724
182.243,-0.603
180.21,0.457
181.843,1.138
182.525,0.445
183.439,-0.835
187.174,-0.338
185.912,0.726
187.297,1.12
189.844,-0.941
188.921,-1.016
188.221,-0.759
188.745,0.316
189.234,0.712
191.192,-1.019
191.545,-0.328
189.593,-0.832
190.044,0.7
190.004,0.349
191.438,1.082
192.948,-1.013
192.92,0.447
193.349,-0.423
193.915,0.175
194.954,0.229
197.575,-0.673
197.089,-1.219
196.591,-0.828
197.289,-0.613
196.638,0.38
197.113,1.037
197.315,0.945
199.166,-0.964
197.291,-0.614
199.256,0.753
200.302,-0.684
199.722,-1.212
199.164,-0.967
201.18,0.434
202.633,-0.604
201.732,0.697
202.097,0.322
202.074,0.289
204.051,-1.031
202.072,0.289
205.605,-0.958
205.356,-1.042
206.829,-0.899
207.254,0.689
207.985,0.551
210.484,0.338
213.095,-0.163
211.484,-0.445
211.251,0.848
214.102,-0.936
212.77,-0.319
213.698,-0.003
214.509,0.484
213.696,-0.004
215.615,0.059
216.981,-0.562
215.998,-0.891
217.119,0.936
218.296,-0.136
217.548,-1.041
216.979,-0.563
217.119,0.935
220.048,-0.753
219.866,0.549
220.191,0.292
223.936,0.866
227.094,-0.66
226.946,-0.501
226.449,-0.042
225.625,0.127
227.192,0.115
229.685,0.394
229.61,0.201
229.851,0.582
230.351,0.117
230.934,-0.832
230.351,0.114
230.676,0.692
231.345,0.338
233.646,-0.477
174.254,-3.639
174.161,-3.022
173.498,-3.606
172.718,-3.535
174.045,-1.418
175.674,-3.657
175.151,-3.433
175.437,-2.741
175.929,-2.235
177.095,-3.267
176.738,-3.366
175.318,-2.819
175.439,-2.742
175.644,-3.091
177.06,-1.983
177.02,-1.873
177.076,-1.64
178.855,-3.451
178.375,-3.714
178.496,-2.792
178.893,-1.355
179.782,-2.354
180.977,-2.688
180.457,-1.891
185.534,-3.092
185.023,-2.937
184.248,-3.175
188.235,-3.099
188.304,-2.77
186.066,-3.271
185.653,-2.957
187.597,-1.626
189.319,-3.722
189.433,-2.621
188.235,-3.098
190.055,-2.01
190.636,-2.318
190.264,-1.285
192.091,-2.647
190.265,-1.286
191.161,-2.118
191.301,-1.962
193.549,-3.272
193.225,-3.303
191.876,-3.021
192.632,-1.988
195.403,-2.822
193.707,-2.623
194.821,-1.573
197.045,-3.432
196.97,-3.016
196.231,-3.288
196.252,-2.894
195.978,-3.109
195.765,-3.378
195.401,-3.516
196.585,-2.6
196.973,-3.017
197.586,-1.321
198.369,-1.211
198.815,-2.125
198.881,-1.525
201.063,-3.417
200.927,-3.47
198.814,-2.125
199.952,-1.435
200.324,-1.537
236.166,-0.419
256.279,62.862
260.789,64.459
258.182,64.982
259.863,65.882
257.303,60.831
255.159,60.249
253.075,62.083
253.555,61.741
258.097,62.514
258.203,63.938
259.312,59.25
256.432,58.306
256.157,60.585
258.363,58.077
260.287,58.367
264.444,58.963
259.304,56.755
259.515,56.815
261.156,56.477
261.159,56.477
261.033,56.16
262.099,57.545
260.252,53.322
261.139,53.983
261.313,54.028
261.957,53.781
328.783,-0.77
327.129,-1.254
330.469,-1.171
329.386,-0.207
328.781,-0.773
329.135,0.767
329.412,0.071
331.08,0.348
332.969,-0.828
333.084,0.561
333.085,0.561
335.993,-0.824
337.705,0.891
339.608,-0.718
338.779,-0.574
339.933,1.19
342.848,-0.007
342.009,0.911
343.17,-0.257
342.904,0.309
345.113,1.148
347.976,-0.579
347.027,-0.058
347.48,0.364
350.147,-0.881
349.658,-1.226
347.977,-0.58
350.091,0.271
350.602,1.087
355.503,-0.188
355.185,-0.887
355.61,0.485
358.542,0.383
359.126,0.252
0.704,0.751
1.364,0.847
2.137,1.039
2.932,0.523
2.787,0.845
4.618,-0.57
4.623,-0.539
2.116,-0.005
6.123,-1.078
5.395,-0.998
4.995,-1.162
4.619,-0.334
4.617,-0.57
5.537,0.367
5.718,0.766
7.586,-1.113
7.231,-0.072
7.418,-0.415
7.19,-0.06
7.247,0.334
7.845,0.361
9.918,-0.558
9.299,0.096
11.615,-1.06
11.521,-0.977
11.365,-0.907
11.45,-0.853
11.351,-1.236
14.073,-0.37
12.809,0.347
13.062,0.583
13.117,0.376
14.122,-1.226
14.817,-0.051
15.846,-0.207
16.256,-1.207
18.033,-0.086
18.082,-0.691
17.375,-0.308
17.426,-0.738
18.403,1.243
18.921,-0.141
21.475,-0.803
20.502,-0.865
20.575,1.007
25.086,-0.114
25.955,-0.815
26.264,-0.3
26.089,-0.609
25.379,-0.928
24.822,0.334
25.851,0.836
29.137,-0.174
28.37,0.83
28.433,0.184
29.568,-0.522
30.044,0.896
31.55,-0.024
32.951,0.278
33.553,-0.189
33.176,0.485
35.761,-0.142
35.459,-0.115
39.031,-0.614
37.651,0.911
42.404,0.27
44.694,0.205
46.108,1.047
46.362,0.863
48.228,-0.87
47.324,-0.367
47.209,0.566
47.499,0.091
50.183,-1.1
50.189,-1.054
52.656,-0.551
51.827,-0.475
51.786,-0.29
51.529,0.545
53.055,0.263
52.998,0.181
53.477,-0.741
53.551,1.175
54.389,0.144
56.427,-0.379
55.206,-0.932
54.39,0.145
8.007,14.327
13.347,14.253
13.181,13.887
12.414,13.685
13.595,15.902
14.901,14.559
17.897,13.697
17.304,14.899
18.206,15.508
19.626,13.35
19.192,13.982
18.496,14.012
18.148,14.012
18.208,15.505
19.064,14.78
19.434,15.626
19.879,14.911
19.878,14.911
20.996,14.819
22.166,14.765
22.657,13.214
22.137,15.435
22.168,14.768
32.997,12.795
25.763,13.648
26.308,14.426
29.053,13.822
28.244,14.562
115.347,37.561
113.224,36.429
114.502,38.311
115.225,40.068
115.346,37.56
116.726,39.045
117.694,43.271
118.179,43.749
119.05,39.912
117.415,39.721
118.501,41.195
119.446,41.343
118.884,44.803
120.104,42.359
119.563,42.269
120.932,42.911
119.83,46.907
120.435,47.067
121.381,47.018
122.867,43.559
121.372,44.869
121.867,45.224
122.231,45.146
123.221,45.274
121.736,48.519
122.565,49.539
122.683,49.23
123.448,49.686
124.053,50.358
124.29,47.033
125.178,47.322
126.302,47.136
127.316,50.754
125.0,50.177
124.056,50.358
124.281,51.191
125.763,52.393
126.314,51.34
127.441,47.935
127.697,48.38
127.016,47.913
126.38,49.643
128.415,51.869
127.102,53.137
127.515,53.356
130.698,49.949
129.795,50.2
127.317,50.755
127.832,50.926
130.786,51.678
130.892,51.134
131.555,53.443
130.803,53.111
129.631,53.984
130.786,51.68
130.397,51.906
130.828,52.487
131.555,53.444
132.082,52.359
134.592,54.97
133.798,54.928
133.921,57.573
134.618,53.164
134.036,54.315
133.741,54.553
134.592,54.968
134.56,54.581
135.099,53.772
137.473,54.574
137.391,55.105
136.243,55.963
136.761,56.53
141.99,56.271
140.65,56.272
140.999,58.056
141.812,57.566
143.484,58.541
144.202,59.07
149.189,58.71
146.289,58.709
144.201,59.07
147.228,59.561
147.333,59.873
147.469,60.171
36.333,-8.722
36.67,-9.712
35.755,-8.24
36.386,-7.424
36.298,-8.411
38.64,-9.204
42.225,-9.077
44.464,-8.204
42.96,-8.618
46.678,-7.973
46.992,-7.066
48.533,-6.81
49.788,-7.418
51.037,-6.766
53.529,-7.181
52.669,-7.461
54.902,-7.373
54.502,-7.794
57.273,-5.222
59.049,-4.882
59.194,-5.276
59.583,-5.539
60.457,-4.54
61.999,-6.331
131.858,0.347
130.396,1.032
132.387,1.693
132.847,-0.364
132.991,-0.086
132.367,0.161
133.618,1.202
135.141,0.76
135.12,1.287
136.949,-0.099
135.144,0.758
135.897,0.347
137.405,0.316
135.887,1.209
137.578,2.189
139.438,-0.563
140.256,1.238
140.125,1.849
140.592,2.587
141.209,1.85
141.711,1.016
142.476,0.465
142.866,1.992
145.364,-0.345
144.916,-0.235
142.886,0.03
145.03,0.153
145.717,1.87
145.153,2.694
145.537,2.47
145.893,1.118
146.075,2.827
145.719,1.869
146.969,2.204
146.97,2.203
148.166,2.596
135.074,58.138
138.791,59.753
139.184,59.775
138.514,60.284
142.265,61.117
143.965,61.353
143.931,60.084
142.268,61.116
166.876,66.115
163.587,65.418
162.691,66.696
172.513,65.941
172.266,65.965
173.461,66.373
170.695,66.391
173.46,66.374
175.136,68.005
176.241,67.415
181.252,67.157
180.345,67.901
182.506,68.014
183.612,68.357
188.313,67.129
188.602,68.501
192.948,66.701
191.942,66.632
190.815,67.026
197.021,68.273
195.893,67.964
201.098,65.407
201.29,65.852
199.651,66.884
205.205,65.824
206.087,66.622
210.639,64.441
210.455,66.312
212.141,65.975
218.892,63.558
216.75,62.888
215.794,63.846
215.81,63.968
215.836,63.863
214.936,64.051
149.851,1.773
149.444,2.858
151.458,0.633
151.108,2.018
151.446,2.247
151.446,2.244
152.421,3.012
155.366,1.882
154.801,1.853
154.575,2.102
154.341,2.025
153.842,1.756
153.891,2.757
154.297,2.659
154.93,2.121
156.064,2.894
157.304,1.347
157.691,2.015
156.64,1.455
156.063,2.891
159.133,2.362
159.357,2.454
159.163,3.212
160.967,1.063
159.998,3.117
159.349,2.313
160.134,2.491
161.518,3.183
162.716,1.167
164.071,2.647
165.961,1.327
166.446,2.44
166.952,0.924
167.196,2.336
167.523,3.477
167.805,3.323
169.179,1.516
169.49,2.27
167.58,1.938
167.228,2.677
171.321,2.447
171.244,2.664
171.097,2.554
172.631,2.173
172.08,1.221
172.33,3.266
171.923,2.816
172.462,3.316
176.952,2.24
177.95,2.01
178.241,2.707
180.998,1.411
180.679,1.598
180.187,1.862
179.302,2.474
179.225,3.083
180.008,2.572
180.342,3.722
183.442,2.812
183.796,3.715
187.027,1.574
185.645,1.752
187.027,1.573
191.154,2.159
190.346,1.55
189.131,1.834
189.646,2.523
189.648,3.428
189.985,3.34
189.832,2.918
191.438,1.08
191.363,3.53
194.26,3.099
195.095,2.81
195.735,3.536
197.115,3.224
197.159,1.27
200.103,1.857
200.159,1.291
200.84,1.942
200.948,3.212
202.381,2.452
204.707,1.741
203.644,2.321
203.337,1.417
203.645,3.534
204.487,2.727
204.952,2.481
205.011,3.376
204.487,2.726
204.954,2.482
207.933,1.711
207.315,3.283
209.81,1.409
209.756,2.423
211.25,0.847
212.261,3.192
212.81,2.289
213.636,1.732
212.764,3.055
212.811,2.29
213.607,2.762
216.536,1.95
215.903,1.675
215.277,0.953
217.47,1.599
217.763,2.521
220.365,1.487
221.536,0.864
220.365,1.489
223.59,2.047
225.282,2.3
226.099,1.93
226.833,1.322
226.762,2.269
227.765,1.894
114.969,32.203
113.462,32.068
113.502,32.212
114.53,34.09
116.416,34.236
116.475,34.542
116.36,35.157
117.731,35.744
118.967,36.731
117.753,35.988
119.475,37.505
120.598,38.285
119.885,37.889
118.324,38.423
121.897,39.963
121.467,40.158
120.634,41.162
121.283,40.964
121.094,40.649
123.016,41.231
122.971,40.564
123.859,41.373
123.478,41.401
122.395,41.977
126.007,44.42
129.478,45.969
128.648,45.541
128.332,47.846
128.529,47.874
129.187,47.372
129.191,47.369
128.462,48.03
128.331,47.845
133.797,50.505
133.811,49.195
135.749,51.48
137.0,50.653
136.622,51.449
133.92,51.723
134.756,52.038
135.536,52.728
136.128,51.946
136.811,52.064
138.498,52.234
136.81,52.062
139.873,53.468
140.086,54.171
140.457,54.22
141.582,53.879
141.107,54.975
141.787,54.375
141.85,54.645
141.579,53.88
141.992,56.27
148.719,56.08
148.642,56.557
146.749,56.465
148.816,57.273
148.637,56.557
149.757,57.839
156.438,58.937
131.732,3.012
135.006,2.733
137.637,4.142
140.26,2.692
139.631,3.065
138.994,3.076
138.508,3.362
138.195,2.678
140.593,2.586
140.095,3.467
140.357,3.862
140.731,4.377
140.869,3.89
143.837,3.061
142.314,3.332
143.716,4.313
146.198,3.586
147.404,4.115
148.055,4.896
149.383,3.077
149.899,4.1
153.003,3.353
150.7,3.417
155.462,3.288
155.859,4.756
156.266,5.071
157.045,4.412
158.859,4.036
158.538,4.359
158.564,3.371
158.017,4.427
157.788,4.266
158.263,5.005
161.089,3.643
160.593,4.549
159.892,3.785
163.239,4.341
163.241,4.517
163.577,5.662
165.268,4.546
165.058,4.709
165.425,5.741
165.535,4.855
166.511,4.711
167.558,5.367
212.262,3.194
212.509,5.087
212.587,5.271
214.186,4.017
214.29,3.888
212.322,4.523
212.675,4.533
214.498,4.766
214.892,4.64
214.494,4.766
214.45,4.54
216.737,4.43
217.364,4.048
216.928,5.055
216.736,4.431
219.552,3.836
218.047,3.448
218.029,3.686
222.244,2.888
222.079,3.815
221.246,5.019
224.097,3.355
222.98,3.873
222.502,3.848
222.08,3.808
223.702,4.419
225.602,3.401
225.981,4.404
226.194,4.374
228.349,2.94
227.217,3.068
227.306,3.93
227.503,4.038
227.723,4.208
229.449,3.014
229.125,2.974
228.803,4.376
229.455,4.163
230.097,4.162
230.893,2.656
232.377,3.286
233.232,3.77
233.567,3.993
240.179,2.654
239.948,2.69
238.798,2.894
238.608,3.688
166.805,65.102
175.901,63.612
174.76,65.321
176.406,64.513
176.405,64.511
175.194,64.787
177.628,65.741
177.533,65.153
188.221,64.146
191.028,65.49
195.0,64.573
191.128,65.223
194.778,64.726
195.003,64.573
196.06,65.346
198.855,65.266
200.684,63.624
200.67,62.894
201.093,65.407
203.19,64.967
212.502,61.213
212.404,61.201
215.327,63.215
217.487,61.366
217.054,61.188
218.375,61.384
219.222,62.056
223.831,59.453
223.029,61.691
221.613,63.507
226.493,58.537
223.593,59.727
224.837,59.85
227.879,60.957
226.627,60.593
223.424,61.222
227.287,61.231
226.105,62.607
227.871,56.222
231.699,59.263
230.696,59.353
231.128,59.444
227.874,60.958
231.475,60.113
232.739,54.692
229.614,55.802
232.087,57.046
234.537,57.212
231.346,57.969
231.704,59.263
233.333,58.737
233.538,58.413
233.564,58.382
233.701,58.466
235.666,53.449
235.693,53.318
234.799,53.132
236.189,54.267
236.241,55.201
235.58,55.237
235.399,55.978
234.79,56.905
236.18,56.574
236.861,56.968
238.294,56.848
236.185,52.749
238.286,54.147
238.256,55.673
239.128,55.94
241.691,50.874
240.78,52.554
240.112,53.251
241.207,53.44
241.47,54.114
243.247,48.372
241.915,48.575
241.369,48.925
241.567,48.945
242.681,49.266
243.562,50.505
243.376,51.06
242.608,52.262
242.92,52.457
244.765,46.557
243.74,46.729
245.878,48.014
247.129,47.498
247.398,48.0
245.897,48.489
246.05,49.484
247.341,48.87
247.45,49.081
247.892,49.258
249.272,44.236
248.093,44.487
246.53,44.572
247.463,47.549
248.348,47.316
248.504,47.833
248.468,47.995
249.372,46.898
249.768,47.439
251.339,41.932
249.754,41.041
249.223,42.291
248.894,42.942
248.894,43.029
249.323,42.868
249.758,42.4
250.274,42.793
251.763,44.1
250.238,44.94
253.686,39.719
252.189,38.618
251.937,38.971
251.622,39.374
251.331,40.162
252.874,40.293
252.07,40.869
254.845,41.042
253.787,37.401
253.198,37.525
253.752,39.145
254.457,38.89
255.101,38.352
256.275,39.036
255.103,38.354
254.746,39.4
255.241,39.694
309.182,-6.356
309.201,-4.853
312.744,-6.221
311.593,-6.18
311.524,-7.162
313.653,-5.617
313.631,-6.312
314.416,-5.65
315.548,-7.295
314.415,-5.651
315.999,-6.597
320.024,-8.331
318.808,-8.009
318.694,-5.954
324.329,-7.69
323.151,-8.488
322.554,-8.257
328.274,-8.868
327.453,-6.896
328.297,-7.593
351.224,-9.909
351.221,-9.907
352.255,-8.947
355.371,-10.724
354.201,-10.545
354.151,-11.045
353.813,-9.411
355.604,-9.274
356.946,-11.113
355.371,-10.726
355.603,-9.272
359.227,-10.269
358.555,-10.386
357.589,-8.885
358.748,-9.247
359.613,-9.455
1.603,-10.025
0.991,-10.346
0.155,-11.035
359.226,-10.268
359.612,-9.454
1.492,-9.355
3.378,-10.722
2.639,-10.603
1.531,-10.509
4.518,-10.585
5.96,-10.625
7.607,-9.438
8.097,-9.269
10.071,-10.958
9.998,-8.748
10.299,-9.171
11.475,-10.371
10.301,-9.17
11.424,-9.498
12.97,-9.015
15.432,-10.119
15.494,-9.964
15.378,-10.027
14.038,-9.615
15.622,-9.879
17.392,-10.647
18.539,-9.363
20.522,-10.183
19.643,-10.902
19.014,-10.177
19.782,-8.486
19.975,-8.844
21.009,-9.936
20.522,-10.182
20.643,-10.768
20.534,-8.959
21.355,-9.323
23.198,-8.421
24.555,-9.483
24.578,-9.538
25.716,-9.684
25.421,-8.566
25.702,-8.84
26.109,-9.35
26.202,-10.457
25.911,-10.425
25.538,-10.097
27.219,-8.145
26.966,-8.617
28.965,-10.316
28.965,-8.933
31.376,-10.083
30.662,-9.37
30.102,-10.144
30.872,-8.09
33.448,-9.92
32.337,-10.133
31.791,-9.565
33.403,-8.881
34.825,-9.022
34.264,-8.755
329.531,-9.434
329.393,-7.323
331.532,-9.464
330.73,-8.595
329.776,-9.295
331.833,-8.128
333.088,-7.342
334.303,-9.071
332.762,-8.789
335.84,-8.94
335.703,-9.037
337.159,-8.947
337.052,-8.221
338.811,-8.652
339.44,-8.641
340.507,-8.774
342.498,-9.732
341.789,-9.308
341.271,-8.566
341.456,-8.89
342.424,-8.985
342.739,-8.903
344.547,-10.094
343.401,-10.434
342.5,-9.733
347.117,-9.521
345.534,-10.148
347.117,-9.522
315.997,9.743
315.516,10.396
317.346,11.37
318.511,11.002
318.531,10.61
318.373,11.65
320.795,9.86
323.476,10.48
323.169,10.117
326.146,10.939
325.105,10.341
324.561,11.591
326.375,11.734
327.252,11.206
326.377,11.734
330.978,12.699
332.927,12.362
331.332,12.219
330.979,12.698
334.947,12.577
333.698,12.739
334.543,13.977
335.353,13.769
335.223,13.444
338.514,13.557
338.813,14.069
339.367,14.033
338.809,14.071
339.368,14.033
342.098,12.921
342.719,15.097
344.766,13.49
344.035,13.061
343.914,13.843
343.719,14.595
346.638,14.219
347.494,13.678
346.872,14.833
348.937,13.265
348.995,14.093
347.493,13.679
349.983,14.292
350.533,15.628
352.655,13.885
354.424,13.842
354.238,15.951
354.053,15.007
355.146,15.664
356.984,14.664
359.42,14.113
359.293,14.286
358.254,13.835
358.944,15.853
0.084,14.186
359.945,14.417
359.389,13.96
359.641,14.913
0.614,16.078
0.784,15.564
2.731,13.88
3.63,15.817
6.971,14.194
119.245,34.093
118.249,33.404
118.68,33.62
118.442,34.276
119.186,34.518
119.937,35.113
119.066,35.946
119.371,35.185
118.29,35.933
121.147,36.62
123.74,38.553
123.628,38.32
123.652,38.565
122.504,38.09
122.469,38.178
122.43,39.516
122.657,39.436
122.83,39.508
125.141,39.861
123.964,40.709
127.581,45.001
129.602,44.217
132.5,45.311
132.46,45.47
131.195,44.744
131.584,47.156
132.523,47.366
135.359,49.03
134.826,49.219
136.168,49.971
135.839,49.287
138.826,49.718
140.623,50.43
140.601,52.807
142.916,53.009
145.531,53.656
146.995,54.496
151.684,59.111
150.483,59.855
156.16,61.177
152.443,61.747
152.159,61.804
157.166,61.306
157.419,61.629
156.974,63.06
157.929,62.871
158.291,62.908
160.609,61.875
158.918,61.811
165.898,60.92
166.351,62.295
166.895,61.304
169.865,61.054
172.897,61.838
174.302,61.21
170.854,61.776
173.006,63.199
175.626,62.903
180.527,61.599
178.1,61.268
177.098,63.54
177.837,63.204
179.277,63.574
178.58,63.32
179.876,62.571
182.556,61.806
180.524,61.598
178.696,61.967
179.929,63.66
187.785,62.026
186.583,61.422
184.374,63.517
189.069,62.944
193.135,62.263
190.401,61.679
189.976,61.212
189.068,62.945
190.727,63.277
193.49,61.036
194.35,62.344
193.137,62.264
195.337,63.26
195.335,63.26
195.945,62.187
198.896,62.125
200.412,61.68
199.525,61.104
201.462,60.598
203.705,62.225
205.585,61.811
205.583,61.81
209.617,59.178
206.651,60.313
212.498,59.193
211.468,59.079
217.414,57.754
216.962,58.049
216.987,59.338
217.762,59.837
219.885,57.489
219.68,57.298
216.382,58.232
220.321,58.803
221.113,55.965
221.237,56.952
225.395,54.793
222.895,55.624
224.677,57.002
224.462,56.092
225.982,56.008
227.222,56.077
228.073,53.927
225.365,55.526
225.394,54.792
225.983,56.009
232.441,53.575
234.635,51.004
232.892,51.426
232.304,51.084
235.231,51.682
235.303,50.889
238.449,47.787
237.464,48.046
236.921,49.118
236.615,48.825
240.516,46.35
240.54,47.698
240.841,48.267
241.018,47.957
242.699,44.77
243.239,43.901
247.492,42.548
246.368,41.787
245.908,41.706
245.575,42.928
